category_id,views,likes,comments,duration_sec,subscriber_count
24,866351,38993,4673,824.0,6610000.0
15,390658,3608,133,244.0,1350000.0
19,3696083,68234,4746,497.0,5160000.0
27,3703537,72231,2498,386.0,4640000.0
20,2041528,71883,3130,1143.0,2010000.0
20,5831579,179748,15223,734.0,19600000.0
22,220847,5312,109,1132.0,5170.0
15,334025,7414,448,421.0,3740000.0
20,2285282,69096,1846,1169.0,3640000.0
22,80329982,606054,41124,696.0,10200000.0
22,17729669,112101,1444,248.0,230000.0
26,2406354,37707,2174,1413.0,13400000.0
20,11447733,166264,22651,591.0,1570000.0
17,2643258,89904,1456,521.0,5340000.0
1,37665580,727746,95284,447.0,14900000.0
20,6147947,44753,4183,862.0,13900000.0
20,1390574,35142,738,21153.0,6750000.0
19,4639662,101479,4408,322.0,25500000.0
27,4195470,121356,5146,369.0,6610000.0
24,682330531,2062984,0,551.0,148000000.0
27,158247,6314,391,871.0,9180000.0
26,360065,5043,184,294.0,3920000.0
24,32799,614,4,32.0,66200000.0
28,105530,0,0,1685.0,576000.0
26,11288538,237532,7195,495.0,14200000.0
29,1571056,21390,384,4179.0,23500.0
24,1452725,22956,0,316.0,4340000.0
28,595119,41613,2530,683.0,1210000.0
22,3294373,51681,2337,403.0,3390000.0
17,2126602,63940,5117,1332.0,1540000.0
24,9324047,172795,8205,612.0,21800000.0
26,6942325,76145,4625,421.0,10300000.0
20,2517615,69358,2535,709.0,2010000.0
22,268644,5134,1043,844.0,381000.0
23,1606976,93389,3848,1647.0,13500000.0
15,12526605,90799,4877,819.0,21800000.0
20,200387,5936,550,920.0,1290000.0
20,2828050,12205,2413,1103.0,13900000.0
24,2926409,106990,10381,432.0,2520000.0
27,1488167,21433,1159,2635.0,1300000.0
24,2206195,67494,13390,1175.0,10600000.0
24,2007766,84042,6372,650.0,42800000.0
1,4177231,46822,3950,475.0,3200000.0
28,3088692,88327,4456,707.0,5710000.0
20,1665144,88225,1176,586.0,4840000.0
25,371539,6218,1972,262.0,9370000.0
2,2447839,21881,1487,4723.0,1390000.0
10,163906545,1215386,24927,251.0,859000.0
23,8057773,331781,14061,1176.0,4710000.0
27,124342,338,14,1403.0,3960000.0
20,21458046,796075,34856,1049.0,15000000.0
26,5397017,63571,3731,350.0,12600000.0
24,5896364,190286,10762,999.0,21800000.0
28,678453,16529,1368,1908.0,7090000.0
29,76430,716,57,240.0,5570.0
15,29460,4285,460,528.0,4690000.0
20,4024364,36692,820,954.0,645000.0
24,661616,18594,273,600.0,223000.0
26,6978959,59478,1344,1730.0,6630000.0
27,3208334,32636,0,362.0,633000.0
20,17099058,209074,48466,762.0,17500000.0
22,23845,761,90,1799.0,146000.0
20,1006085,8734,1463,1189.0,2710000.0
28,279091,11056,602,780.0,7090000.0
2,8175516,164343,10251,888.0,10900000.0
22,4144780,124842,2964,642.0,964000.0
22,12427349,383461,8600,507.0,3030000.0
20,74132878,1218536,27649,605.0,52500000.0
25,226478,5266,1198,832.0,1670000.0
28,3703574,184436,36742,688.0,24700000.0
22,2163365,87493,1907,1016.0,3600000.0
15,275795,10398,775,706.0,6660.0
22,2979074,66900,5162,2205.0,2350000.0
1,11832,239,55,597.0,38500.0
26,3719410,101334,2761,661.0,10400000.0
26,34158363,929877,121852,624.0,17700000.0
17,370507,8803,1121,1273.0,662000.0
24,5194468,47203,4376,4451.0,11900000.0
28,2283403,94400,3026,1474.0,16700000.0
20,266459,6899,1009,584.0,213000.0
15,1349950,35846,4708,1919.0,365000.0
19,1544958,8367,1129,4290.0,15200.0
20,9163731,379019,12410,976.0,15000000.0
17,40985,1187,135,718.0,21800000.0
23,2347621,9716,1,3319.0,35400000.0
28,2734485,25543,1460,885.0,7090000.0
24,217792,2949,519,558.0,54200000.0
17,3430216,16985,1011,1772.0,568000.0
17,448925,1378,85,341.0,1670000.0
23,3320324,147435,5415,281.0,1830000.0
27,1329783,34822,807,1315.0,4000000.0
25,790130,18463,4452,476.0,2400000.0
20,2001951,33406,2633,1095.0,404000.0
28,793858,14917,1432,1679.0,323000.0
28,414683,10719,840,3147.0,2980000.0
24,951680,7248,99,7237.0,27500000.0
28,1140698,20981,1413,507.0,12600000.0
22,232247,3077,96,1087.0,3070000.0
20,1622325,51712,1730,780.0,3640000.0
24,982030,6329,767,396.0,1350000.0
17,512133,6278,308,11686.0,2940000.0
25,2194335,16720,7783,409.0,2630000.0
22,16964328,199963,2691,308.0,254000.0
23,8127679,417921,13329,459.0,7220000.0
10,1258049,11577,519,253.0,257000.0
22,18236455,297247,19345,894.0,5370000.0
2,1564361,28807,3522,1476.0,5030000.0
1,14351422,592508,44508,957.0,14900000.0
1,28016217,788255,37769,1059.0,14900000.0
1,4640989,44903,0,371.0,3200000.0
20,574581,19205,385,2367.0,1570000.0
20,11551569,393618,42131,1116.0,19600000.0
24,807036,23889,1553,364.0,944000.0
25,9741960,81528,4757,588.0,10300000.0
15,1208341,25336,522,415.0,342000.0
24,69651708,928435,14550,481.0,36300000.0
24,400042,22587,1057,499.0,39100.0
19,5903174,81298,4217,675.0,11800000.0
19,56667,3161,1354,2873.0,327000.0
24,706861,9325,566,866.0,123000.0
10,9764601,194960,7594,278.0,1760000.0
22,5548378,181353,6959,1032.0,2560000.0
29,4089333,0,0,10998.0,2250000.0
23,1903538,21541,1166,2479.0,13300000.0
17,2730526,12236,735,2391.0,576000.0
24,855846,20576,1354,318.0,26900000.0
22,12156279,251006,9429,1005.0,10200000.0
28,436211,4160,504,1355.0,1960000.0
20,4651185,29003,2743,844.0,181000.0
22,5761630,124732,2916,601.0,964000.0
15,4418463,106986,22171,263.0,17900000.0
19,3172463,54229,2343,1057.0,11800000.0
15,28532028,775724,49017,268.0,1590000.0
22,4451488,50945,10201,446.0,4490000.0
29,225628,4220,1374,3874.0,196000.0
22,3042080,30943,2211,689.0,793000.0
24,106430,543,37,8880.0,60900000.0
27,14461962,20113,0,3812.0,6590000.0
25,1962582,23134,6138,3196.0,3230000.0
25,3540369,78864,12637,973.0,14600000.0
28,960750,42860,2386,253.0,4060000.0
17,380894,3449,594,1416.0,21600000.0
29,500441,12003,1211,1604.0,4110.0
1,27459299,726627,47881,553.0,20600000.0
26,9678885,49695,3320,1699.0,23900000.0
20,78484225,1471911,42202,612.0,52100000.0
20,25659,969,162,415.0,1160000.0
20,466035,5848,836,313.0,19500000.0
27,1088974,16261,466,2886.0,314000.0
22,27837317,619903,14080,528.0,6480000.0
25,708754,10888,1800,389.0,6490000.0
1,3178462,125182,6142,1233.0,13400000.0
24,193345,2065,282,748.0,1390000.0
15,485766,6588,488,342.0,70200.0
20,541885,27906,1082,1055.0,28500.0
20,50266,1999,1180,894.0,1000000.0
26,13115195,196358,9319,536.0,21300000.0
20,289152,7113,195,1213.0,12000.0
15,186491,1545,60,23337.0,80000.0
10,31682,689,86,205.0,307000000.0
20,463592,6359,1383,602.0,839000.0
20,232717,1626,68,1052.0,14000.0
20,1172321,11973,2428,5067.0,8260000.0
17,2147122,30232,3573,377.0,24200000.0
22,4914054,84887,4421,531.0,12600000.0
27,2353863,42957,408,295.0,288000.0
19,240014,6899,414,642.0,396000.0
10,885397,30970,1470,776.0,479000.0
26,1123764,10800,775,366.0,104000.0
27,1259436,41124,1862,668.0,1010000.0
20,835425,9826,1205,609.0,1720000.0
26,20624668,211958,4982,1391.0,21300000.0
26,12315184,242167,3636,833.0,1280000.0
24,523138,8878,655,673.0,37100000.0
17,4668338,304197,4515,298.0,7650000.0
2,18618905,277609,7647,634.0,391000.0
23,4207650,152373,11022,618.0,1810000.0
27,73768,2408,257,995.0,84200.0
10,16412377,345623,3724,925.0,164000.0
15,8246005,121560,5938,249.0,14200000.0
29,2072229,46749,1692,269.0,345000.0
25,712344,10041,1749,838.0,14600000.0
28,2611281,95793,2140,715.0,1600000.0
24,7481264,225211,3837,672.0,7960000.0
28,4692841,0,15276,2978.0,27000000.0
17,395200,9436,399,381.0,14200000.0
15,410454,9679,564,548.0,103000.0
24,236945,23087,913,424.0,4500000.0
23,3514637,166797,4777,268.0,1090000.0
24,1649753,31247,10313,1046.0,3550000.0
10,2591278,165509,1299,6106.0,79100000.0
20,290467,6338,204,671.0,8840000.0
22,3583532,233220,11268,911.0,5520000.0
23,2239851,22853,1365,2751.0,2050000.0
23,5929728,371636,13944,410.0,7220000.0
20,37926504,130585,0,804.0,3360000.0
27,706118,14672,242,978.0,3260000.0
26,235678,7917,264,979.0,647000.0
22,51555,2278,406,974.0,11700.0
27,6258956,39976,2022,776.0,596000.0
28,21190077,572361,18212,994.0,22000000.0
23,4534014,41053,1639,1570.0,888000.0
10,14534034,388010,38174,861.0,2720000.0
22,5002597,112276,3014,461.0,7340000.0
28,3964012,90171,10063,440.0,5000000.0
28,8208089,283483,34180,879.0,7210000.0
15,25642,568,199,905.0,108000.0
26,565367,16650,1180,1499.0,802000.0
17,559441,8762,696,531.0,15700000.0
24,4480615,80443,7331,864.0,3700000.0
28,214524,3728,266,520.0,407000.0
22,192501,1863,576,734.0,34000.0
24,29832,1557,222,546.0,129000.0
22,800198,19791,2065,671.0,6630000.0
25,247290,1951,71,441.0,148000.0
25,1231501,12438,0,472.0,5050000.0
19,8374,354,47,547.0,20200.0
24,2234832,65887,2639,371.0,2520000.0
24,7080772,2890,0,1021.0,80900000.0
28,2614855,153439,3537,571.0,374000.0
28,8624374,296802,11111,1055.0,22000000.0
17,208735,930,96,15675.0,201000.0
24,4128793,88280,1953,1215.0,38400000.0
17,501993,14604,529,3715.0,149000.0
28,11153210,286430,17705,770.0,22000000.0
22,2553272,55453,2641,403.0,451000.0
23,58269,3778,440,550.0,2360000.0
28,1341481,23709,3402,542.0,1720000.0
23,1447528,14889,464,429.0,107000.0
27,92508,1893,118,865.0,6930.0
10,14792536,147961,1829,358.0,863000.0
26,6192773,171700,5657,1137.0,25900000.0
27,2056347,44427,3970,443.0,7880000.0
22,916663,15126,0,277.0,949000.0
22,7941134,163692,2584,813.0,964000.0
28,575102,15627,668,548.0,7090000.0
28,5605593,75118,3393,773.0,15400000.0
22,3754082,21350,473,338.0,1450000.0
22,1123076,11341,851,7816.0,140000.0
24,11475657,340884,11315,728.0,21800000.0
26,11250272,123061,10168,1268.0,6070000.0
25,2081408,29054,0,3613.0,1090000.0
20,11907328,298205,12907,1465.0,11700000.0
23,9895426,422854,40706,828.0,5530000.0
24,28175,502,60,1335.0,25900000.0
25,1259754,26701,3373,540.0,16900000.0
20,10450453,164987,39531,755.0,19600000.0
23,3823042,249589,6620,570.0,1840000.0
1,10710088,208811,0,935.0,13400000.0
24,15804,1452,151,1200.0,202000.0
20,352691,5089,131,1328.0,873000.0
25,2335513,20850,1737,881.0,1870000.0
15,133592,2236,251,512.0,42300.0
24,88820,871,184,398.0,72400.0
20,18731633,404465,23085,566.0,23300000.0
24,1143283,30619,671,737.0,95100.0
17,11655118,270796,2927,439.0,3610000.0
19,341353,4524,455,648.0,176000.0
25,1505603,14583,2622,862.0,2240000.0
17,1097208,27629,1506,289.0,1740000.0
22,17161,1409,214,1090.0,223000.0
19,5687593,58703,3839,1687.0,1040000.0
24,88719603,9539599,637538,335.0,110000000.0
20,1114853,18487,2372,780.0,8320000.0
27,1576146,38441,890,683.0,1970000.0
22,218809,13593,6583,441.0,1580000.0
26,1963742,64019,1063,890.0,359000.0
24,11446202,141014,10161,510.0,1890000.0
28,1867051,37164,3883,446.0,5710000.0
28,2666574,24746,2544,506.0,24700000.0
1,3469410,51033,674,446.0,167000.0
29,406967,7455,433,1094.0,43900000.0
27,19429,100,5,413.0,93300.0
24,13635159,331650,3294,432.0,42800000.0
25,1494108,20159,4751,3006.0,1810000.0
22,555417,41084,449,978.0,93600.0
24,1940979,38507,2721,971.0,10600000.0
17,563070,12528,346,282.0,170000.0
10,281515,5222,261,498.0,186000.0
2,600570,17354,1136,1260.0,1220000.0
15,11153966,177610,14628,508.0,21800000.0
24,1323502,16131,431,603.0,109000.0
22,2814337,57610,3952,603.0,1470000.0
24,21432512,19060,0,603.0,6490000.0
22,4658286,156502,1760,376.0,157000.0
27,1105812,11057,0,332.0,7000000.0
20,1674375,50389,1868,815.0,3640000.0
20,8442272,447125,11742,910.0,15000000.0
17,712571,17816,468,663.0,24600000.0
24,5296324,49775,2765,1952.0,81300000.0
27,1550176,72279,4672,270.0,457000.0
26,33563935,649976,42995,800.0,9770000.0
25,157086,2414,0,490.0,2060000.0
27,3832917,31987,0,363.0,7000000.0
25,408233,8403,1574,682.0,14600000.0
27,1656686,47065,1951,478.0,5720000.0
22,25273732,543163,23391,1063.0,7370000.0
28,1896382,58632,7311,882.0,5120000.0
17,2567743,28402,1291,271.0,24300000.0
20,23366773,257671,20249,621.0,31100000.0
20,647676,39691,1005,771.0,153000.0
10,3687293,58305,1843,1439.0,4730000.0
29,705684,15088,842,834.0,43900000.0
2,1174962,34165,1438,1093.0,1330000.0
15,63136,1474,45,3673.0,16600.0
17,436570,2703,322,1248.0,6940000.0
24,17662629,299193,11676,503.0,35100000.0
28,1434667,11326,155,388.0,31600.0
15,448943,4339,487,611.0,51000.0
28,459479,486,18,423.0,837000.0
28,2899926,157177,8078,933.0,16700000.0
25,112123,493,231,276.0,3460000.0
19,2253250,7591,429,3105.0,1510000.0
28,6278915,93017,11616,912.0,5710000.0
28,3463003,55109,2096,4584.0,7090000.0
25,732986,8898,744,527.0,3700000.0
20,11203270,433486,14593,834.0,15000000.0
20,797412,21655,801,6880.0,151000.0
22,5144530,86273,2294,826.0,6930000.0
23,4998573,46895,2370,2650.0,2040000.0
27,3231946,43380,3980,1556.0,6290000.0
28,5380674,105243,5812,971.0,16600000.0
20,4763554,114410,5088,789.0,2850000.0
24,2684354,12182,343,830.0,1790000.0
20,6978794,1099,162,1000.0,3110000.0
27,10295,1146,331,2871.0,59300.0
27,514880,17214,688,601.0,791000.0
15,1021104,14235,1129,687.0,1250000.0
25,258077,2932,0,1720.0,2240000.0
24,3412655,150428,8104,495.0,17500000.0
24,347397,8706,34,40.0,66200000.0
26,21297353,207571,5143,1072.0,21300000.0
24,502345,13369,386,273.0,2440000.0
27,700370,31191,1051,1459.0,1610000.0
24,497392,7387,1366,1088.0,6240000.0
24,37604,1133,63,717.0,45600.0
22,7191901,91191,3055,874.0,6440000.0
26,849647,17328,378,1552.0,3230000.0
24,1594828,58088,12219,601.0,1400000.0
20,25597376,448953,0,266.0,110000000.0
27,663679,18882,2194,3845.0,586000.0
29,723716,24598,1114,1089.0,43900000.0
24,227457354,759466,0,254.0,131000000.0
28,3536688,90140,8065,325.0,4330000.0
26,155315,7772,337,1561.0,1780000.0
24,2022433,120880,5960,580.0,17500000.0
1,890779,1975,0,958.0,2950000.0
15,767109,9488,726,612.0,3240000.0
24,7138618,6027,0,508.0,1360000.0
19,19536,1578,162,1890.0,247000.0
17,553954,6835,1433,298.0,14200000.0
27,395350,11621,318,2005.0,268000.0
27,6471765,159021,39022,1880.0,9230000.0
15,758507,10773,1503,250.0,634000.0
28,1733512,44613,2704,716.0,15400000.0
24,24400666,1097161,209816,643.0,110000000.0
20,968848,10432,1069,1060.0,70000.0
22,33246804,177585,5966,518.0,5730000.0
19,670612,9059,666,424.0,10300000.0
17,39732068,296894,16848,723.0,3170000.0
24,10745436,303446,17186,565.0,24900000.0
24,522150,19428,330,1113.0,1590000.0
23,5089232,219076,11996,1102.0,7150000.0
17,1346748,17244,539,466.0,15700000.0
19,660946,9894,474,946.0,1400000.0
23,69739838,874324,166364,438.0,20600000.0
24,428057,23374,412,1083.0,276000.0
15,42811,397,47,993.0,6300.0
27,2562722,181842,28272,755.0,10800000.0
24,3544179,17090,449,335.0,4320000.0
24,8733637,238876,15646,640.0,12600000.0
17,8555952,153419,8774,439.0,13800000.0
22,2037447,74874,4041,1118.0,16800000.0
25,1053473,19391,1073,475.0,1420000.0
27,47678,1144,202,1520.0,5850000.0
23,440413,14291,293,380.0,33200000.0
20,581182,24552,1229,1188.0,13000000.0
22,590719,5352,368,795.0,2450000.0
2,843550,17529,1955,1806.0,765000.0
10,245340549,4008882,160605,538.0,20500000.0
24,520117,19316,827,719.0,80400.0
22,24683195,141997,2072,284.0,13200000.0
20,817165,17097,544,881.0,239000.0
19,1457233,32611,2122,1894.0,4350000.0
24,227719,297,0,955.0,2240000.0
24,553349,8243,1224,3450.0,65600.0
22,5448219,214334,9130,251.0,5520000.0
24,13661383,108774,2468,509.0,16700000.0
27,1993880,65384,2786,828.0,5130000.0
22,6864018,128352,3808,600.0,6920000.0
20,894723,9338,497,1552.0,66100.0
20,2577771,94589,5863,1045.0,6630000.0
27,4848833,46868,2518,5787.0,238000.0
2,452085,18056,1770,1249.0,795000.0
25,2284130,24396,5805,598.0,3700000.0
23,1533738,10655,234,346.0,33200000.0
20,830434,39445,592,813.0,19300000.0
23,13835199,512304,32234,1496.0,9590000.0
22,651194,1057,0,1527.0,680000.0
26,5183395,101306,5927,483.0,9770000.0
26,2279668,32368,1420,1281.0,5120000.0
22,536883,17634,289,765.0,489000.0
26,15879101,97488,2722,1076.0,5720000.0
22,1554264,18410,623,868.0,30300.0
23,23668290,995889,18199,533.0,1060000.0
29,1982069,60935,1923,1477.0,43900000.0
25,507096,8380,643,424.0,711000.0
15,1936845,18607,1121,977.0,3390000.0
25,210295,3248,340,591.0,1420000.0
25,213868,1932,277,1527.0,16900000.0
15,40162,1220,201,1300.0,12400.0
28,668448,19548,965,1106.0,1210000.0
25,146743,1554,1180,261.0,9370000.0
26,2554072,26927,2101,616.0,44700000.0
15,154464,5770,877,858.0,2480000.0
17,781421,1666,14954,418.0,14200000.0
22,816,6,0,434.0,492.0
20,404758,12948,640,430.0,10700.0
17,5878942,43398,2028,1104.0,4950000.0
27,2235632,68554,2376,582.0,7880000.0
24,6790268,261858,16515,1035.0,21800000.0
24,53842,24,0,631.0,12100000.0
22,3604275,79399,2436,672.0,964000.0
22,258910,4683,22,407.0,12500000.0
17,7144306,105869,15060,1105.0,1450000.0
17,980103,23808,368,298.0,3610000.0
27,2426676,21079,2412,269.0,22200000.0
29,1118867,45193,3650,711.0,26900000.0
22,3843,113,24,583.0,381000.0
27,2532453,36524,4776,773.0,3380000.0
24,3363430,127117,6173,616.0,20100000.0
22,4077528,90608,4919,1738.0,2320000.0
25,1192401,12379,2029,743.0,4080000.0
27,7348171,131840,3021,274.0,22200000.0
26,689180,5815,245,476.0,317000.0
20,1247359,23995,2587,1455.0,7430000.0
1,3029,15,1,795.0,108000000.0
20,50626684,1327263,21805,797.0,25200000.0
23,1613150,86382,3185,328.0,1830000.0
23,31045068,997080,26060,871.0,25000000.0
25,7214305,78245,7162,3283.0,6480000.0
29,576439,9848,535,2226.0,260000.0
15,83042,1232,215,466.0,1580000.0
20,637175,5098,745,1113.0,311000.0
26,816970,23267,1009,343.0,12500000.0
10,1726146,113272,5113,4207.0,79100000.0
23,13227341,361870,9139,724.0,10500000.0
23,10853207,387363,12950,800.0,16900000.0
24,12353753,180368,9795,833.0,28500000.0
24,5335873,39833,2072,1655.0,20500000.0
24,4005818,11456,110,918.0,12000000.0
15,2492914,12707,0,398.0,17900000.0
28,714191,14675,591,959.0,1210000.0
19,809612,9789,2330,3024.0,738000.0
15,930605,16023,3423,1453.0,674000.0
27,71687,2248,357,754.0,9230000.0
15,32185,736,120,1875.0,91100.0
15,970824,25512,1703,1015.0,6780000.0
20,808228,26651,766,1948.0,1190000.0
2,8684253,82587,1870,605.0,10900000.0
27,498430,22546,577,687.0,3800000.0
24,5401088,261185,6214,1059.0,12100000.0
25,1264240,14864,4357,389.0,18900000.0
24,3381429,106916,10099,811.0,6980000.0
10,35645970,919189,102731,242.0,20600000.0
19,247986,3809,1055,855.0,187000.0
23,41122096,809439,255966,437.0,20600000.0
19,674340,11948,919,998.0,971000.0
1,3476855,74572,3903,802.0,1870000.0
24,3424274,118931,9787,1324.0,21800000.0
1,136309,1601,8,163.0,108000000.0
26,39704,1206,143,760.0,5990.0
28,3292245,75167,8789,283.0,24700000.0
27,10812539,382805,18235,559.0,19700000.0
23,263829,6083,330,414.0,13300000.0
24,704749,5924,745,9628.0,91100.0
27,489419,20364,769,474.0,2760000.0
28,5292057,223170,4173,1035.0,1100000.0
20,1093466,12021,683,1064.0,2880000.0
28,3574938,86698,2918,912.0,15400000.0
23,734953,16317,1406,328.0,33200000.0
24,1073628,10338,441,268.0,5400000.0
22,10282146,462319,29044,1028.0,5550000.0
22,305429,7565,398,442.0,1100000.0
26,7020958,97362,11087,4707.0,983000.0
28,4022580,87187,2623,1262.0,2030000.0
28,1919510,57823,3555,620.0,3690000.0
26,14238294,262407,2642,424.0,592000.0
24,3675079,159047,11224,569.0,17500000.0
15,296523,7680,0,2101.0,1100.0
23,29407,815,112,714.0,43300.0
28,1524123,40688,1431,533.0,4060000.0
24,31072608,142523,0,526.0,4720000.0
26,1844202,32282,772,1239.0,4710000.0
20,1427145,23050,876,1195.0,13900000.0
24,1885669,103297,6964,2488.0,5450000.0
20,44116367,1393430,45347,1539.0,33200000.0
20,2930665,90890,1866,1179.0,2400000.0
28,689653,5070,360,3535.0,1960000.0
24,621473,18088,844,482.0,1340000.0
27,2184126,31173,1482,9160.0,11300000.0
24,4428679,96687,1342,501.0,7960000.0
23,547185,7869,258,307.0,2390000.0
23,425000,12134,553,256.0,13300000.0
24,46229290,682385,18983,484.0,36300000.0
23,2966033,59075,4450,1471.0,655000.0
17,1132078,21857,1130,631.0,23600000.0
22,23554607,189738,6205,310.0,13200000.0
20,22102211,639136,28239,2587.0,48700000.0
29,4407683,118679,4972,1778.0,451000.0
22,715675,27017,975,963.0,27100.0
27,1110542,78825,1990,250.0,298000.0
29,105397,1792,72,975.0,43900000.0
26,1496619,11958,9,1905.0,6580000.0
24,3450418,141564,3531,1244.0,6990000.0
23,2061641,90997,1211,1186.0,2560000.0
17,884014,7982,106,15011.0,6940000.0
17,8976005,156280,6204,386.0,13800000.0
26,579457,10503,848,629.0,1360000.0
26,5213206,111303,6761,674.0,9770000.0
20,1179261,44336,1070,671.0,647000.0
27,499142,13936,501,1274.0,2180000.0
1,3559544,15537,731,501.0,12400000.0
22,70738,3733,517,550.0,423000.0
15,60563,1212,93,467.0,255000.0
24,136403,1850,2,276.0,2500000.0
28,335254,9351,297,1172.0,2390000.0
20,1700904,65651,1495,957.0,6750000.0
26,193614,3756,239,1478.0,75900.0
24,421905,32716,3224,767.0,36000.0
15,6037595,61133,2931,1662.0,21800000.0
17,1949379,14439,1643,3722.0,6210000.0
24,7199684,113308,2816,571.0,2450000.0
1,38035352,952854,55550,698.0,14900000.0
28,3781848,40034,6350,1095.0,48600.0
27,1455565,30735,1242,1050.0,5130000.0
27,389361,12346,246,474.0,126000.0
24,8052996,21208,0,352.0,12500000.0
20,216391,3425,692,669.0,1820000.0
1,161287,5801,1112,785.0,2300000.0
29,74305,1169,18,361.0,43900000.0
25,117964,990,488,600.0,3310000.0
17,7042756,126603,6096,973.0,6750000.0
10,586063,21291,1193,843.0,3060000.0
23,4768743,152491,6997,1036.0,8430000.0
28,3418555,96942,5918,1183.0,16600000.0
17,12333973,267063,4535,484.0,3610000.0
17,7826347,81689,605,637.0,397000.0
24,3458973,80835,5429,246.0,2170000.0
20,5022998,217624,0,626.0,15000000.0
15,1176416,16088,1081,308.0,104000.0
26,1397055,4606,169,7507.0,1920000.0
20,1051336,24648,1423,665.0,6630000.0
1,64659486,0,0,421.0,2910000.0
28,9409417,135651,5702,839.0,12600000.0
22,536528,11832,450,337.0,58300.0
26,22642518,342286,16897,263.0,1500000.0
22,293089,4994,702,389.0,11400.0
27,4905687,47375,2091,980.0,847000.0
28,5969807,192653,9350,1342.0,16700000.0
22,4068871,36765,1446,704.0,4230000.0
22,29202378,878436,465865,670.0,26400000.0
25,755082,13436,1439,626.0,1870000.0
17,2723726,19912,581,1269.0,369000.0
22,1068143,1368,0,1312.0,766000.0
22,2863476,114267,3873,1055.0,6000000.0
23,5732953,59919,4612,1583.0,3010000.0
15,131089,2318,308,407.0,295000.0
15,511184,10041,355,1903.0,1710000.0
28,9112630,165687,3710,997.0,2130000.0
24,11696254,387935,15075,449.0,221000.0
15,69233,4046,302,2150.0,262000.0
28,5213580,113241,4664,852.0,5710000.0
24,4215632,152193,7607,927.0,12100000.0
22,571763,14809,1000,682.0,1200000.0
20,9000963,8147,937,572.0,1350000.0
25,283545,4178,1833,292.0,2510000.0
22,2925897,181718,7792,693.0,5550000.0
24,3527239,128670,10994,1501.0,21800000.0
17,3717459,57141,2371,297.0,13700000.0
20,447061,23075,1688,2348.0,1520000.0
23,9364178,200104,5021,288.0,15000000.0
24,10168059,111441,4545,1262.0,28500000.0
23,6112830,197314,10163,756.0,21700000.0
23,5793431,154344,6806,2077.0,7900000.0
20,19465892,392647,44116,981.0,19600000.0
23,2217809,66581,3571,1498.0,15200000.0
28,209104,9356,415,879.0,2390000.0
15,151600,6184,957,852.0,326000.0
23,7438946,228008,5881,332.0,33100000.0
29,69795,1232,22,802.0,43900000.0
28,1607753,39775,4761,476.0,3020000.0
22,397109,6389,142,587.0,66700.0
24,179575,10907,1589,791.0,2150000.0
20,1697250,51916,1813,397.0,16000000.0
23,7869383,300511,17564,1149.0,7150000.0
27,2367627,104164,4579,260.0,1870000.0
22,11658978,201097,14108,1360.0,1820000.0
22,547803,19938,661,2170.0,101000.0
23,42988334,169136,5033,620.0,1440000.0
22,22115554,670053,26604,407.0,19700000.0
28,535071,14282,753,495.0,7090000.0
27,152328,2842,429,23152.0,154000.0
10,8197729,124939,5671,212.0,62700000.0
28,3134725,132836,8370,665.0,16700000.0
26,878586,10454,1342,656.0,261000.0
25,627196,12089,3199,686.0,14600000.0
10,179362,2935,170,211.0,307000000.0
19,3339837,19457,1276,3862.0,93800.0
20,1618634,23210,6815,1304.0,1680000.0
27,332204,10947,2635,296.0,3480000.0
22,5654865,229523,3268,254.0,7780000.0
20,40932,1066,75,675.0,45600.0
28,3196386,112909,8948,1161.0,16600000.0
26,3907553,134416,9524,1107.0,4870000.0
24,259034,794,77,340.0,25500000.0
23,2523896,59565,3526,5473.0,1090000.0
27,4169287,39962,2000,5471.0,1310000.0
17,11923700,157241,2480,923.0,1190000.0
27,1515951,14861,766,3529.0,5780000.0
26,7433707,59644,839,419.0,450000.0
26,3158848,78071,2473,559.0,10400000.0
22,999576,20700,494,349.0,6300000.0
23,13295628,228855,16443,335.0,20600000.0
29,71222,2456,141,305.0,1520000.0
22,1593605,39941,269,1599.0,489000.0
26,460660,12022,829,538.0,589000.0
15,1587071,11840,938,3009.0,1880000.0
17,356366,4535,171,11176.0,2940000.0
2,6930748,89240,13202,2120.0,5020000.0
25,1691559,31806,2633,427.0,16900000.0
2,1659548,42832,2643,1042.0,3920000.0
25,2296554,30856,7948,290.0,3240000.0
1,12193146,260045,14824,360.0,2480000.0
28,1382,7,6,533.0,2730.0
20,164216,2896,405,1241.0,19600000.0
28,1018723,36820,1095,301.0,4060000.0
27,399167,20781,828,1491.0,15500.0
15,3915821,36237,3605,276.0,25500000.0
28,5843567,290803,23065,278.0,3480000.0
29,1343511,10545,2990,6598.0,15200.0
26,3486497,66837,8489,481.0,11900000.0
10,4575526,67781,10,308.0,300000.0
20,820968,17815,1107,563.0,934000.0
22,5648794,93364,4407,731.0,2550000.0
15,153170,2123,214,589.0,79000.0
28,799278,19980,1269,1331.0,47600.0
24,3121993,129615,12135,1123.0,6980000.0
10,24110967,477349,13701,357.0,62700000.0
27,153033,1667,0,1009.0,30400.0
20,653860,20764,218,613.0,566.0
17,4648700,22517,642,2894.0,2270000.0
17,3161157,69666,4877,6998.0,1490000.0
15,1518892,53382,3603,483.0,894000.0
20,222379,7061,796,819.0,82300.0
20,1835356,54648,2293,1079.0,6750000.0
